rank,year,chart,artist,featured_artist,title,track_title,line,lyric
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,3,You cut through
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,4,And I just wanna know what's in your head
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,5,"Write it on a piece of paper, honey"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,6,Put it in my coat before I go
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,7,Hidden in a place you know I'll find it
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,8,Later when I'm sitting all alone
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,9,Let me in
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,10,"Everything starts at your skin, so new"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,11,Your love's always finding me out
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,12,Who am I kidding?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,13,"If all my defenses come down, oh baby"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,14,Will you lay it all on me now?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,15,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,16,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,17,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,18,"Snow comes down, everything is new and different"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,19,"I found you hidden in plain sight, why'd I take so long?"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,20,"Write it on a piece of paper, honey"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,21,Put it in my coat before I go
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,22,Let me in
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,23,"Everything starts at your skin, so new"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,24,Your love's always finding me out
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,25,Who am I kidding?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,26,"If all my defences come down, oh baby"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,27,Will you lay it all on me now?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,28,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,29,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,30,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,31,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,32,Your love's always finding me out
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,33,Who am I kidding?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,34,"If all my defences come down, oh baby"
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,35,Will you lay it all on me now?
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,36,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,37,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,38,Lay it all on me now
76,2018,Rock Songs,Vance Joy,NA,Lay It On Me,Lay It On Me,39,Lay it all on me now
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,1,Couldn't really love you any more
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,2,You've become my ceiling
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,3,I don't think I love you anymore
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,4,That gold mine changed you
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,5,You don't have to hold me anymore
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,6,Our cave's collapsing
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,7,I don't wanna be me anymore
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,8,My old man told me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,9,"""You don't open your eyes for a while"
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,10,"You just breathe that moment down.""Forty miles out of East Illinois"
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,11,From my old man's heart attack
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,12,I believed you were crazy
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,13,You believed you loved me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,14,I don't wanna bark here anymore
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,15,"Black hills, the colly"
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,16,Wasn't really dangerous for us
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,17,We'd just catch you coughing
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,18,What the hell are we gonna do?
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,19,A black mile to the surface
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,20,I don't wanna be here anymore
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,21,It all tastes like poison
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,22,Can't open your eyes for a while
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,23,You just breathe that moment down
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,24,Forty hours out of Homestake
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,25,And I'm trying to translate you again
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,26,I believed you were crazy
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,27,You believed you loved me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,28,"You and me, we're a daydrink"
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,29,So lose your faith in me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,30,Can't open your eyes for a while
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,31,You just beat that moment down
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,32,You can't open your eyes for a while
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,33,You just breathe
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,34,I believed you were crazy
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,35,You believed you loved me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,36,"You and me, we're a daydrink"
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,37,So lose your faith in me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,38,Lose your faith in me
77,2018,Rock Songs,Manchester Orchestra,NA,The Gold,The Gold,39,"Oh, lose your faith in me"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,1,I only lie when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,2,I only crawl when I hit the ground
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,3,You only cry when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,4,I only lie when I make a sound
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,5,"Go ahead, muck about"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,6,I got my conscience twisted
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,7,"Pull your hair, make me shout"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,8,It's just that you insisted I was good for nothing
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,9,Like you were onto something
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,10,I only lie when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,11,I only crawl when I hit the ground
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,12,You only cry when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,13,I only lie when I make a sound
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,14,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,15,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,16,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,17,I only lie when II only lie when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,18,I only crawl when I hit the ground
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,19,You only cry when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,20,I only lie when I make a sound
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,21,"Go ahead, pull the plug"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,22,"Broken finger, sticky trigger"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,23,Now I can't get it off my chest
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,24,And now I'm wishing you were someone else
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,25,You know I'm up to something
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,26,"Diagnosed, no disease"
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,27,Got a suspicion but you just can't find it up your sleeve
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,28,And now I beg the truth be told from someone else
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,29,All of that fuss for nothing
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,30,I only lie when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,31,I only crawl when I hit the ground
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,32,You only cry when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,33,I only lie when I make a sound
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,34,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,35,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,36,I only lie when I
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,37,I only lie when II only lie when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,38,I only crawl when I hit the ground
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,39,You only cry when I love you
78,2018,Rock Songs,Royal Blood,NA,I Only Lie When I Love You,I Only Lie When I Love You,40,I only lie when I make a sound
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,1,Is this better
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,2,Tell me there's a better way
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,3,I'm not afraid
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,4,"I'm not gonna hide from the vultures above, serpents below"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,5,"They wanna lay me to rest, but I won't go"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,6,Yeah
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,7,Is it better to die than live another day
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,8,I'm not afraid
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,9,"I'm not gonna run from the scars and within, burning your skin"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,10,"They wanna lay me to rest, but I won't go"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,11,"Yeah, I won't go"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,12,"I wanna stand up, a hundred feet tall"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,13,'Cause fear will never lead the way
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,14,"I'm ready to run, a hundred miles strong"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,15,I will never be the same
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,16,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,17,I'm waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,18,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,19,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,20,"Burning to ash, I'll die until I rise again"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,21,I'm not afraid
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,22,I'm not gonna stop till I
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,23,Break down this cage
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,24,Escape from these chains
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,25,You'll never silence my voice
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,26,"No, I won't go"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,27,"No, I won't go"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,28,"I wanna stand up, a hundred feet tall"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,29,'Cause fear will never lead my way
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,30,"I'm ready to run, a hundred miles strong"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,31,I will never be the same
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,32,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,33,I'm waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,34,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,35,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,36,Far way too long
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,37,I slept inside the dark
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,38,But now I rise
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,39,It's time to make a move
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,40,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,41,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,42,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,43,"I wanna stand up, a hundred feet to"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,44,'Cause feel we never lead my way
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,45,"I'm ready to run, a hundred my strong"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,46,I will never be the same
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,47,"I wanna stand up, a hundred feet tall"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,48,'Cause fear will never lead my way
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,49,"I'm ready to run, a hundred miles strong"
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,50,I will never be the same
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,51,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,52,I'm waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,53,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,54,Waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,55,I'm waking the lions in me
79,2018,Rock Songs,Pop Evil,NA,Waking Lions,Waking Lions,56,I'm waking the lions in me
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,1,Another head hangs lowly
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,2,Child is slowly taken
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,3,And the violence caused such silence
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,4,Who are we mistaken?
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,5,"But you see, it's not me"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,6,It's not my family
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,7,"In your head, in your head, they are fightin'With their tanks, and their bombs"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,8,"And their bombs, and their guns"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,9,"In your head, in your head, they are cryin'"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,10,"In your head, in your head"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,11,"Zombie, zombie, zombie-ie-ie"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,12,"What's in your head, in your head?"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,13,"Zombie, zombie, zombie-ie-ie-ie, oh"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,14,"Du, du, du, du"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,15,"Du, du, du, du"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,16,"Du, du, du, du"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,17,"Du, du, du, du"
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,18,Another mother's breakin'
80,2018,Rock Songs,The Cranberries,NA,Zombie,Zombie,19,Heart is takin' over
